mission_id,cycle,rpm,fuel_flow,egt,cht,oil_temp,oil_pressure,vibration,battery_voltage,injection_timing,fault_type,is_anomaly,RUL
1,104,4347.417054596806,83.75047215472075,978.1910009975818,108.01636154062682,95.33836245433409,48.65690543565712,0.33015227748653675,18.360244910968213,18.672403432724195,none,0,
1,105,4354.786456936555,84.58216914840605,990.9866897700349,107.07715566400294,95.89702413332262,50.07793500335401,0.6794231798977266,18.599035219730506,18.367510856877765,none,0,
1,106,4340.0643899885235,83.92559561954403,986.1056657247475,106.70994400040625,94.98381829534385,47.784736858032545,0.45702839840297693,18.62240604802694,18.637707978729434,none,0,
1,107,4345.675925181288,83.11565448635163,982.3294200809298,105.27204040611065,97.65464196151049,48.619007446047036,0.5779523528655598,18.51401436700763,18.711618495586823,none,0,
1,108,4359.8127438892725,84.69976347303802,993.8323997385128,102.68552547781925,93.89097841363589,48.6947267480765,0.389563784951307,18.343634555986956,18.754105661252847,none,0,
1,109,4317.7450159871405,83.05213946717592,980.8050148619812,100.88781944083279,96.70880816466142,48.7824793645703,0.40070861291915827,18.547214498650593,18.684065842159804,none,0,
1,110,4346.617877495827,83.5764404111896,985.7352630259463,108.31848974431165,96.83289602827554,48.55261118965013,0.5827504012247064,18.35393802810177,19.00504646846722,none,0,
1,111,4340.114257385238,83.11452278102651,982.8517631317861,105.27101607425197,94.62131896557872,50.685338393990236,0.406655417334919,18.541051313762672,18.354418148860233,none,0,
1,112,4324.082674522417,82.94498404631128,979.410507187049,103.7595672147239,97.69351549799472,49.093382574715214,0.5730564513105392,18.397377629309407,18.70087548589429,none,0,
1,113,4307.750756549655,83.10352492167179,968.1161045620887,105.01074924838208,96.43335712697802,47.30070083067264,0.5771825339800927,18.34564220624779,19.002480422684783,none,0,
1,114,4326.970267488804,83.09644521709996,978.961507654557,107.91055482668341,96.40190003502603,49.48064568124783,0.47952912315125745,18.446264399525237,18.13355708589645,none,0,
1,115,4314.392634744753,83.04544388292706,974.5522265170429,105.62074027461219,95.43818602191385,48.053546587898396,0.5264393306892273,18.453259196474406,18.682679273723522,none,0,
1,116,4322.271869058645,83.14517764879399,971.9632553316675,103.30013126752233,95.17998054180079,48.368725237938804,0.31180183474825146,18.418986978549324,18.46893018752538,none,0,
1,117,4315.556208578791,83.427490058736,987.3635400177513,108.68295678214014,95.16750389884194,49.19425552106874,0.5790813150654882,18.532204640689702,18.51989930181565,none,0,
1,118,4335.701810273366,82.9136631602406,987.1557741672602,110.31089584490368,95.76704061293164,48.50021459106378,0.4294247236120075,18.458945777564164,18.399961369582407,none,0,
1,119,4304.531492999073,81.68133145499087,977.8839482613673,106.03398624750373,96.74487436503276,49.426439591558776,0.3965937456822431,18.55481632666579,18.55819777128801,none,0,
1,120,4289.216065529454,82.59238669771581,974.7828991174989,106.94024600987863,95.47723701457507,47.796065041594886,0.5912186664915795,18.46194141485853,19.130808815386978,none,0,
1,121,4303.704362950741,82.10224704149029,979.4584628067837,108.13885608126078,94.35232140684371,48.26524886588949,0.40885512758381853,18.385800823766477,18.228079617548318,none,0,
1,122,4300.7618791935865,82.70112040560038,974.9256978608976,107.65613398606438,96.05343069467982,47.94323329418579,0.4890320988100581,18.364548830407152,18.250640757643527,none,0,
1,123,4314.296443070231,82.52588734267378,976.2612512008026,106.47226073249153,96.12939657923141,48.15791619546256,0.3633433320120764,18.306695034700603,18.238012515091413,none,0,
1,124,4302.881998637958,81.98284331044941,966.6945762805244,106.01498735414715,95.83050197183383,49.75343624615231,0.5869646609401488,18.48339631574362,19.123989483264346,none,0,
1,125,4292.155096344095,81.95047320055023,973.1592570322226,105.39024472760038,95.87856219210613,49.16856292823533,0.5675490233983954,18.402773889791007,18.445608281031806,none,0,
1,126,4305.19827433276,82.93210648044628,976.446217510528,100.8881299084482,94.83326909796435,50.53693633264502,0.45829492082553447,18.22057785869279,18.60270483056122,none,0,
1,127,4261.863985657239,82.10284505996103,962.8472385082509,104.88185280987577,94.10318198219703,50.77080676314209,0.45299392980906716,18.339224491208917,18.40289308898261,none,0,
1,128,4266.545858988449,81.12071948153977,965.550561086152,98.80167796784818,94.09896578163021,47.519896690707625,0.6078364576067607,18.309715385557176,18.24976485445597,none,0,
1,129,4258.690193366227,80.94957156865748,964.0948539246439,100.18573007126842,93.26080992245414,48.66819957262144,0.4391639606634514,18.545603049266408,18.446835192748125,none,0,
1,130,4263.1883859475865,81.42568764967328,975.7456273077232,106.56396074189793,95.06910920021527,47.195317162800144,0.5946137083406415,18.22450471773205,19.26384985361614,none,0,
1,131,4244.831941289193,80.04941494927475,964.2552817428015,104.5485053310756,94.66817937212078,47.47048657932555,0.5224774221348135,18.223112831960382,18.907285158870664,none,0,
1,132,4271.456198212369,81.0760585708349,966.0779573357864,107.26032768262533,94.260489860552,47.94540599278522,0.5660972154346796,18.51818126162912,18.28703105108706,none,0,
1,133,4255.042294061284,80.51848381545932,963.7212553357455,101.41796416338467,91.67858274030019,47.74148065542954,0.5659582907556956,18.518239756838323,18.704356819041074,none,0,
1,134,4232.760240607841,80.19981104148721,959.6411253050971,98.0290121636862,93.30037080555002,47.2806595123475,0.47173260076387846,18.274642067039196,18.21606364941577,none,0,
1,135,4236.035349314882,79.6212085479833,956.3530922131459,100.81023306125512,95.58834737489039,47.87781700839501,0.5561858812402082,18.290844441691434,17.939160406975898,none,0,
1,136,4252.418443752362,79.48550398559539,952.7233554556291,102.29015292010563,93.74182230815944,47.246192672913295,0.4116786156500951,18.440251205283875,18.81069016280411,none,0,
1,137,4256.734335066639,79.25805035869283,956.8156888520678,102.29910564318006,94.7120813471593,49.20265810773013,0.6347794275681451,18.15239152290543,18.861496524126345,none,0,
1,138,4270.560100431215,79.92920208677056,957.6311250983167,105.83634380173578,92.92115026257467,47.84967492750844,0.41500285628811756,18.21972078219627,18.8549358761768,none,0,
1,139,4280.763774553562,80.38326298065178,957.7425761922764,101.61226389317004,95.72180453539359,51.258936035322975,0.5962635342071816,18.393072321745272,18.420567974341253,none,0,
1,140,4239.7186795702055,79.62611438742128,960.2380609880393,102.42275050791618,94.06945745492355,47.835383726499124,0.6434222858252585,18.51456707596822,18.42940463893982,none,0,
1,141,4215.106166778201,80.211660562067,960.0114588901903,97.58122506614,94.41151072198343,48.06135270140155,0.5445604289154533,18.279086241350626,18.655141999653843,none,0,
1,142,4194.415244875325,79.34081694176575,943.9829498002485,101.20020103013697,96.3378761099413,46.198129847796025,0.42732343158247965,18.301716546486503,18.506279300955082,none,0,
1,143,4226.858311529066,78.84943226159298,952.9329707812216,100.8094149846562,95.45580514270151,49.656304102013074,0.649395995821719,18.45366639455,18.33562538166902,none,0,
1,144,4207.095223671868,79.06697435969544,957.8140222620309,97.88158181449825,93.5426725852847,49.15905202972888,0.503555343487461,18.521331308835613,17.928468901308285,none,0,
1,145,4209.505681706442,78.66830450635278,956.7297912564082,99.44249041445241,93.17153895043967,48.41624184523459,0.40202403992377567,18.25657367524483,18.453173921655488,none,0,
1,146,4203.001289130854,78.54141581861748,955.5349506193645,99.33978854261349,93.35118557798326,46.68053250583149,0.5562245771434787,18.302818261322937,18.729705470032542,none,0,
1,147,4206.517578328119,78.77565716631725,951.8186009660258,99.1351199618083,94.10524897312672,48.1600553150368,0.4428648559475034,18.491981889626466,18.053758669945992,none,0,
1,148,4221.065845593794,79.19804458815264,950.2522193602682,105.65519049919911,93.42609495052201,47.07531316734238,0.5196129986442565,18.17937884087155,18.63375950569038,none,0,
1,149,4203.878571151275,78.33122339972546,944.2166851542136,99.45668631699577,93.05678857191047,49.54262268919954,0.4073394024323099,18.408575963782294,18.507219650842657,none,0,
1,150,4195.590020591628,78.81174408626062,952.6172025161245,98.70731253824478,94.83433433206436,48.539944787959804,0.5221681236584921,18.19155347765132,18.616224520152954,none,0,
1,151,4178.8814373624355,77.33111169217595,945.5313619295245,92.57235888348525,93.15432991703459,47.9111039245569,0.5029435219751146,18.27856939275397,18.61935552464057,none,0,
1,152,4165.742699991871,77.59453271478604,950.0742024165191,95.71856953162259,95.46003852003042,44.90204555866682,0.5511797698828784,18.22435214524778,18.123145827406134,none,0,
1,153,4180.0150260339515,79.09002456719881,956.2611986032217,97.99899054134801,93.16150941852602,46.84250786890158,0.48904249880818185,18.174221378980803,17.874942232018423,none,0,
1,154,4182.94960691539,77.89128191349346,945.5399529245492,96.76587249448637,94.77255235073874,48.301374348142964,0.5570455543779006,18.17611421760726,18.205843356125914,none,0,
1,155,4206.721994388978,78.87194989017443,945.8045297175116,103.65035045954647,93.28770047781838,49.28694856394018,0.624650730525467,18.337724428008844,18.68018218403606,none,0,
1,156,4178.603864014987,77.61271461388145,943.1436345916704,98.08209777418666,93.80994420611425,48.82371682072487,0.6443616852207817,18.36745972883875,18.194606556972186,none,0,
1,157,4187.837539365853,77.96261056938332,947.9636014008541,102.67291850575543,92.05110967003417,46.478695940911955,0.4147966353923294,18.26878268872993,18.167462081574413,none,0,
1,158,4162.053713230034,77.09988635084991,940.3534262348554,98.13681433564929,91.8272088715484,48.148008108380985,0.4324840978197983,18.250091885718373,17.777702323882675,none,0,
1,159,4148.2156912194805,76.72112712388665,935.8522932527167,97.57816563241082,93.03555199556196,48.54233932934344,0.49717792627862456,18.279440943458326,18.822225648804242,none,0,
1,160,4147.959796789865,76.3463452848339,938.4865889573742,97.13631505421047,93.46300840214029,45.80181114199537,0.5421819452013447,18.1247778178835,18.543633686007325,none,0,
1,161,4148.004857762929,76.88656365105618,936.866854518206,97.35965378817482,92.4171663502871,47.60956910971299,0.42873554747650405,18.295976537485682,18.526978509908286,none,0,
1,162,4187.256995225106,76.90505094948544,939.4604329973234,103.66676921358277,91.0358315693132,48.49103761516253,0.4689327676598398,18.362819802543633,18.664831606484054,none,0,
1,163,4139.455849557827,76.71544212415438,939.5755006327608,90.0124900798405,90.86094566021205,47.464652061699724,0.4973761772192232,18.46954640421178,18.451924207578674,none,0,
1,164,4160.800688309852,77.25344603999649,939.8678763241281,91.57315764023042,90.71817359353344,46.14811898866731,0.6098680911144992,18.20359061340882,18.248302720065844,none,0,
1,165,4131.126143090116,76.28173148665482,936.8375393387204,94.97167171939401,90.27464497278493,47.444366574909694,0.6010275788258991,18.150881034468362,18.213123054943573,none,0,
1,166,4155.090346462149,76.33116112998067,939.0978923511552,97.33251688084627,92.07655684851484,47.41211450708924,0.5189393810108519,18.3095321068506,18.181911383546662,none,0,
1,167,4143.337716268237,76.41952813720629,931.4479848448262,98.93873593647575,93.00765792822514,47.33415606890085,0.5920259098120266,18.29691699129357,19.07709765886098,none,0,
1,168,4131.660583819393,75.75822702468056,931.1595491849467,97.86951630710496,91.77601744318737,46.986731796290755,0.46718964862942874,18.143982160391417,18.430094777028618,none,0,
